id,price,nebenkosten,kaltmiete,location_postalCode,location_cityName,location_street,roomSize,description
9000203,36.3636,50,350,13353,Berlin Wedding,Amrumer Straße,11,"+++++ keine Anmeldung möglich / no city registration possible +++++Es handelt sich um die Zwischenmiete eines Zimmers in einem Studentenwohnheim von der Gewobag. Es befindet sich im Erdgeschoss, wodurch man auch einen Hintereingang benutzen kann. Das Fenster ist zum Innenhof gerichtet.Ich ziehe bald aus und suche dringend einen Nachmieter. Du würdest dir mit einem anderen Studenten das Bad teilen, die beiden Damen haben ihr eigenes.Das Wohnheim wurde erst im Sommer 2019 fertig gestellt und ist daher noch sehr neu. Die Küche ist groß und voll ausgestattet. Internet und Strom werden von der Gewobag gestellt und sind preislich in der Warmmiete abgedeckt.Waschen kann man im Schwesterwohnheim Amrumer Str. 16, in unserer Küche ist aber eine Waschmaschine von einem deinen Mitbewohnern, die du bestimmt auch nutzen könntest. Es stehen auch Abstellkammern zur Verfügung.Wenn du Interessehast, schreib mir!Tel: ----/-------Direkt vor der Haustür fährt die Tram 13 und 50 und die Busse 106 und 221, sowie die N26, in Fußnähe ist außerdem die U9 U-bhf Amrumer Straße oder die U6 U-bhf Seestraße zu erreichen. Da das Wohnheim direkt zwischen Seestraße und Amrumer Straße liegt, ist alles was man braucht in der Nähe (Müllerstraße - Supermärkte/Drogerien/Apotheken).Das Leben in unserer 6er WG ist ziemlich entspannt, man kommt abends gelegentlich zusammen und chillt oder kocht zusammen. Im Großen und Ganzen macht jede Person ihr Ding. Die WG ist ordentlich, Putzplan und Plenum werden von Zeit zu Zeit abgehalten um Anpassungen vorzunehmen. Bei Fragen kannst du dich immer an deine WG-Mitbewohner oder an deine Hausnachbarn wenden.Bevrozugt bitte anrufen und über Telefon Termin ausmachen // preferably speaking over the phone"
8000581,30.5882,90,430,10557,Berlin Moabit,Paulstr.,17,"Ein wunderschönes sonniges Zimmer mit Tafelparkettboden, möbliert im Herzen Berlin. Zur Ihrer Verfügung steht ein Bett, ein Tisch mit Stühlen, ein Kleiderschrank. Eine große Gästezimmer, geräumige Küche und Badezimmer mit einergroßen Badewanne stehen zur gemeinsamen Benutzung.Hauptbahnhof und die S-Bahn Station Bellevue sind in 10 Min zu Fuß zu erreichen. Dreihundert Meter ist das Spreeufer und der Park Tiergarten."
3001134,18.6250,75,223,50769,Köln Seeberg,Riphahnstraße,16,"Habe ein tolles WG-Zimmer zum Schnäppchenpreis in Köln-Seeberg zu vergeben!-Super Einkaufsmöglichkeiten-U-Bahn/S-Bahn Station in der Nähe (5 min zu Fuß)-ruhige Lage-sehr netteund hilfsbereite Nachbarn-TV-Anschluss/DSLMeine Mitbewohnerin zieht leider wegen Studiumwechsel um und ich suche eine offene, nette Mitbewohnerin :)"
1009549,19.6667,35,260,69214,Heidelberg eppelheim,uhlandstr.,15,"Und das hat die Wohnung zu bieten: ein schönes 15qm großes Zimmer, eine große Wohnküche, einen recht geräumigen Abstellkeller und einen wunderschönen Garten, in dem man den ganzen Sommer verbringen könnte. Eine liebe Mitbewohnerin hat es natürlich auch...Die Wohnungliegt in Eppelheim. Einkaufsmöglichkeiten sind in 10 Minuten zu Fuß zu erreichen. Zur Straßenbahn läuft man 5 Minuten und ist dann in 15 Minuten am Bismarkplatz. Ihr könnt euch ab ab 18 Uhr bei mir melden!"
3001139,14.0000,0,350,22087,Hamburg Uhlenhorst,Mundsburger Damm,25,"Für unsere 107m2 Wohnung wird zum 01.12.2011 (evtl. auch früher) Verstärkung gesucht. Die oben stehende Kaltmiete ist Miete mit allem. Keine versteckten Kosten, kein verstecktes Lama.Je nach Laufgeschwindigkeit ist das Einkaufszentrum Hamburger Meilein 1-5 Minuten zu erreichen. McDonalds und Subway noch schneller.Das Zimmer ist ~25m2 mit Fensterfront aufs grün. Ist leider im Moment wegen Herbst nicht gut zu erkennen.Für Interessebekundungen bitte melden."
1009147,5.9524,90,160,2826,Görlitz Zentrum,Jochmannstraße,42,"Die Wohnung verfügt über ein großes Bad mit Badewanne. In der Küche befindet sich soweit alles was man braucht...... :-)Die Wohnung ist insgesamt 112 m² groß + 10 m² Balkon.Der Garten hinter dem Haus eignet sich ideal zum Grillen und Party machen (knapp 1000 m²) im Hof kann man sein Fahrrad oder sein Motorrad abstellen (Hof ist verschlossen).Das Haus befindetsich direkt im Zentrum in einer ruhigen Straße, die Stadtbibliothek ist etwa 30 m entfernt, der nächste EDEKA ca. 500 m.Bitte via Handy Nr. melden, derzeit ist mein Internet nicht funktionsfähig... DankeDie WG befindet sich in der Innenstadt von Görlitz.- Stellplatzmöglichkeiten vorhanden- direkte GrünanbindungP.S: Wenn möglich bitte kurz eine SMS schicken, ich rufe zurück. Danke bis dann"
7000282,11.9600,60,239,4317,Leipzig Reudnitz-Thonberg,Prager Straße,25,"Hallo ihr Zimmersuchenden,da wir (Jan und Bianca) bald ausziehen werden, suchen wir schonmal neue Mieter für unsere beiden Zimmer.Hier biete ich ersteinmal das größere der beiden Zimmer an. Es ist 25 qm groß, sehr hell und liegt direkt am Messe M an der Alten Messe. Voraussichtlich ist das Zimmer zu Mitte Dezember frei, ein genaues Einzugsdatum können wir natürlich noch besprechen.Das Zimmer ist hell und freundlich. Zimmerpflanzen gedeihen hier wunderbar und ihr habt jede Menge Platz euch zu entfalten.Das Zimmer liegt am Messe M, direkt am Bahnhof Völkerschlachtdenkmal und an der Straßenbahnhaltestelle Altes Messegelände. Ihr habt also eine perfekte Anbindung an die Öffis und seid blitzschnell in der Innenstadt.Trotz Lage an der Prager Straße seid Ihr schnell im Grünen. Der Wilhelm-Külz-Park am Völki lädt zum Entspannen und Spazieren ein.Ein paar Schritte entfernt ist der Hit, aber auch Supermärkte in Stötteritz sindnur einen Katzensprung entfernt.Ihr werdet mit Micha, Maik und noch einer weiteren, derzeit unbekannten Person zusammenwohnen (da wir ja zwei Zimmer vergeben ) ) Das WG-Leben ist sehr locker und freundschaftlich. Wir sitzen oft zusammen und frühstücken oder kochen, aber es hat auch jeder die Möglichkeit in seinem Zimmer seine Ruhe zu haben. Da habt ihr freie Gestaltungsmöglichkeit. Es soll keine Zweck-WG sein. Man muss Probleme auch mal direkt ansprechen können.Meldet euch einfach mit einer kurzen Beschreibung von euch und eurem gewünschten Einzugstermin bei mir zurück. Wir treffen uns dann zeitnah auf einen Kaffee oder Tee oder ein Bier bei uns in der Wohnung. Dann könnt ihr euch in Ruhe umsehen.Das zweite Zimmer (16 qm) wird auch bald online gestellt. Falls ihr zu zweit einziehen wollt, könnt ihr euch gerne melden. Dann könnt ihr euch natürlich beide Zimmer ansehen.Liebe GrüßeBianca"
9000204,36.2500,97,483,50825,Köln Ehrenfeld,Maarweg,16,"Das Zimmer ist 16 qm groß, super gemütlich und besitzt ein großes Fenster, durch welches man den Straßenlärm nicht mehr hören kann.Die WG liegt im westlichen Teil Ehrenfelds. Vor der Haustür fährt sofort ein Bus ab, mit dem man in 3 min im Zentrum in Ehrenfeld und in 10 min z.B. an der Sporthochschule ist. Neben dem Haus findet man sofort einen Rewe, in dem man auch bis spät abends alles was man braucht einkaufen kann. In Ehrenfeld gibt es super viele tolle Cafés und Möglichkeiten zum schlendern. In 10 min erreicht man füßläufig auch die S-Bahn, mit welcher man innerhalb von 10 weiteren min zum Hansaring oder zum HBF kommt.Da meine Mitbewohnerin Köln schweren Herzens verlässt, suche ich eine/n Untermieter*in vom 01. Dezember 2021 bis zum 31. März 2022.Nun noch kurz zu mir:Ich bin Johanna (23) und studiere im Master an der SporthochschuleKöln. Zu meinen größten Hobbies gehören das Fußball spielen und das Bouldern. Eigentlich bin ich aber für alle Sportarten zu begeistern und gehe auch gerne mal Eishockey oder Basketball etc. gucken. Dabei darf das ein oder andere Bier nicht fehlen. Ansonsten lege ich Wert auf Sauberkeit, bin aber kein Putzfanatiker. Ich möchte alles andere als eine Zweck-WG und würde mir wünschen auch in diesem kurzen Zeitraum, in dem wir zusammenleben, eine Freundschaft aufzubauen. Ob zusammen Sport machen oder gucken, zusammen kochen oder ein Bier oder einen Wein zusammen zu trinken, da bin ich bei allem dabei. Natürlich wird aber auch respektiert, wenn einer mal seine Ruhe braucht.Durch die steigenden Gaspreise sind die Nebenkosten leider so hoch.Meine jetzige Mitbewohnerin weiß leider noch nicht, was sie alles in ihrem Zimmer lässt und welchen Abschlag sie haben möchte. Da würden wir aber sicherlich auf einen Nenner kommen."
6000653,31.6667,80,300,10629,Berlin Charlottenburg,Niebuhrstrasse,12,"12qm Zimmer in netter 3er WG Nähe WilmesdorferStr.Einkaufszentrum. 2 Minuten von U-Bahn Wilmesdorfer Str.,S-Bahn Charlottenburg und div Büsse. Mittendrin inEinkauf!Schnelle anschluss an Autobahn. Ruhige and netteMitbewohner. Öfters versuchen bei Telefon , oder E-mail (mitTelefonnr.).nachricht hinterlassen"
2001432,15.0000,40,275,12051,Berlin Neukölln,Hermannstr.,21,"Wir, Marion (32)und Cataldo (28) suchen eine dritte Person zum netten Zusammenwohnenin unserer gerade neu bezogenen WG im Hinterhaus."
1009555,18.7500,50,250,48151,Münster Centrum,Geiststraße,16,"ich biete mein schönes, möbliertes 16m² zimmer in zentraler lage zur zwischenmiete. ihr würdet euch mit zwei netten, unkomplizierten mädels (beide 23) eine gemütliche wohnung mitwama, balkon, telefon- und dslflat für 300 euro all inklusive teilen. bei bedarf kann das zimmer auch schon im februar bezogen werden."
3001143,40.0000,50,350,47055,Duisburg Wanheimerort,Hultschinerstr.,10,"Hallo ihr Lieben,ich vermiete mein drittes in meiner Wohnung. Dieses Zimmer ist ausgestattet mit einem Schreibtisch, einer Schlafcouch, einem Schrank und einem Regal.Da ich überwiegend inMünchen bin und nur selten in der Wohnng, habt ihr quasi eine vollausgestattete Wohnung ganz für euch alleine.Freue mich über eure Nachrichten.Viele GrüßeVanessa"
4000320,23.5714,50,280,78467,Konstanz Königsbau,Friedrichstraße,14,"Halli hallo,Suchen für August und/oder September noch schleunigst einen Zwischenmieter in möbliertem WG-Zimmer!Die WG befindet sich in der Nähe vom Zähringer Platz und ist somit relativ Zentral zu Uni und FH! Mit dem Fahrrad zum Rhein, wo wir meistens baden gehen sind es ca. 5 Minuten! Wir haben gleich ein Kaufland und einen Bäcker um die Ecke.Wir sind üblicherweise eine witzige 3er WG und haben immer viel Spaß! Bei uns kannst du dichin den 2 Monaten - wie du magst - entweder etwas zurück ziehen und für dich sein oder mit uns auch gerne ein paar Sachen unternehmen, wie zB baden am See usw...So viel mehr brauche ich erstmal denke ich gar nicht zu sagen, alles weitere können wir ja dann bei einem kurzen Gespräch am Telefon klären! Schreibt mir am besten kurz eine SMS oder eine Email, ich rufe dann abends zurück!Viele Grüße! :)"
5000280,17.3913,0,400,76133,Karlsruhe Innenstadt,Karlstraße,23,"Das Auszugsdatum ist variabel!Das Zimmer wird möbliert vermietet. Es beinhaltet einen Schreibtisch, ein Bett, ein Regal, einen großen Wandschrank und eine große Eckcouch. Das Zimmer hat zwei große Fenster, daher ist es schön hell, gleichzeitig aber auch sehr ruhig, da es zum Hinterhof liegt. Der Ausblick ist im 4. Stock trotzdem schön.Das eigene! Badezimmer ist direkt vom Zimmer aus zugänglich und mit einem eigenen Fenster ebenfalls sehr hell. Es ist mit Waschbecken, Toilette und Dusche ausgestattet.Das Zimmer verfügt über einen eigenen Internetzugang, Fernsehbuchse und ein Festnetztelefon.Es gibt in der WG eine große Küche, die sehr gut ausgestattet ist. Kühlschrank, Gefriertruhe, Herd, Ofen, Spülmaschine, Mikrowelle, vollständiges Geschirr und sogar ein eigener Fernseher.Eine relativ neue, gemeinsame Waschmaschine im Waschraum ist ebenfalls vorhanden.Die WG liegt super zentral in der Nähe vom Europaplatz. Die Straßenbahn fährt vor dem Haus vorbei, d.h.die nächste Haltestelle ist sehr schnell zu Fuß erreichbar. Einkaufsmöglichkeiten sind genauso nah gelegen: Edeka, Lidl und Alnatura, Aldi und Rewe sowie die zentrale Einkaufsmeile sind nur wenig weiter entfernt.Zum Hauptbahnhof sind es mit der Bahn 5 min, mit dem Rad 10. Alle Hochschulen und auch das Schloss mit dem schönen Schlossgarten sind ebenfalls 10 Radminuten entfernt.Für das Nachtleben hat die WG ebenfalls eine perfekte Lage! )Die WG-Küche fungiert gleichzeitig als Wohnzimmer, da hier auch noch eine große Couch und der Esstisch drin stehen. Die Mitbewohner sind teilweise Studenten, teilweise in der Ausbildung und teilweise schon berufstätig, aber alle noch sehr jung. Dementsprechen unterschiedlich sind auch die Tagesrythmen.Die Vermieter sind sehr nett und kümmern sich gut um die WG. Sie sind jederzeit erreichbar und helfen in dringenden Fällen auch sofort.Bei offenen Fragen einfach kontaktieren!)"
4000321,25.0000,20,280,8010,raz St. Leonhard,Mandellstraße,12,"Liebe Wohnungssuchende!Vermiete mein Zimmer von Ende Oktober/November 2013 (auf Wunsch auch November) bis Ende Februar 2014.Zimmer ist gemütlich eingerichtet. Bett, Schreibtisch, Kasten sind vorhanden. Darüberhinaus haben wir ein sehr schönes Wohnzimmer, wo wir uns tagsüber viel aufhalten und abend auch mal Freunde einladen!Ich habe die Chance ein halbes Jahr in Moskau zu verbringen und vermiete daher mein Zimmer unter - bei Interesse bitte e-mail ansehr zentralKaiser-Franz Josef Marktum die Ecke10 Minuten zum HauptplatzStraßenbahn 7 und 3 in unmittelbarer NäheMeine liebenswerte Mitbewohnerin heißt Dzemila und studiert Transkulturelle Kommunikation. Wir unternehmen gerne zusammen etwas!Sie ist sehr offen und lustig - mit ihr wird das WG-leben nie langweilig )Meine Möbel können alle benützt werden - Wohnung ist voll ausgestattet - Kaffeemaschine, Geschirr etc......Auf Wunsch kann ich auch mein Fahrrad verborgen )Ich freue mich auf eure E-Mails!"
7000284,13.8125,0,221,4275,Leipzig Südvorstadt,August-Bebel-Straße,16,"Angeboten wird ein Zimmer mit ca. 16 qm mit Blick auf die Bäume der August-Bebel-Straße. Das Zimmer ist eher schmal und lang geschnitten, wirkt aufgrund der sehr hohen Decken dennoch geräumig. Es wird unmöbliert weitergegeben. Durch das großzügige, eingebaute Hochbett hast du noch mehr Platz und die Möglichkeit Schlafen und Wohnen etwas zu separieren. Zudem ist es - besonders im Winter - einfach sehr gemütlich und lädt zum Kuscheln ein.Die Lage ist top, schwing dich aufs Rad und du bist in 20 min am See, das nächste Open Air ist auch nicht weit. Der Fockeberg ist direkt um die Ecke, einige Spätis, Bars, Clubs und sehr viel Grün sind in unmittelbarer Nähe. Öffentliche Verkehrsmittel fahren auch vor der Haustür, wobei wir am liebsten die Gegend mit dem Fahrrad erkunden. In der Innenstadt/an der Uni bist du in 10 Minuten, die HTWK ist fußläufig erreichbar. So oder so, du hast es nie weit. Egal ob ins Conne Island zur Halftime, zur Baumwollspinnerei oder ins Goldhorn in der Waffenverbotszone )Klingt abgedroschen, aber wir sind einfach ein bunter Haufen. Ein bunter Haufen aus Menschen mit vielen unterschiedlichen Interessen und Persönlichkeiten, die aber auch sehr gern Zeit miteinander verbringen. Wir wünschen uns also eine Person, die Lust hat, sich bei uns aktiv einzubringen. Dabei geht es nicht darum sich anzupassen, sondern sich mit Freude und Energie am wg-Lebenzu beteiligen und auch kein Problem damit zu haben, sich an den Putzplan zu halten. Auch wenn das Zimmer nur für einen begrenzten Zeitraum frei wird, freuen wir uns immer über gemeinsames Kochen (gern vegan/vegetarisch Kuchen für alle sind immer gern gesehen), bei Wein Karten spielen auf unserem Balkon und Begleitung zu Open Airs, Konzerten oder einer spontanen Jam-Session. Haustiere können wir uns aufgrund von Allergien leider nicht leisten. Wenn du Lust hast, von Nico mit Pasta bekocht und anschließend auf die Tanzfläche einer seiner Disco-Bands gebeten zu werden, dank Manuels Pflanzenfetischs die Aussicht vom schönsten Balkons Leipzigs zu genießen, von Gregor mit Bass, Hang und Beatbox mitgerissen zu werden, mit Mariam zum Sport überredet und zur Belohnung danach massiert zu werden ... kurzum: wenn du dich dabei wiederfindest, freuen wir uns, dich kennenzulernen.Perspektivisch werden insgesamt 3 Mitbewohnerinnen die WG verlassen, weshalb du die Möglichkeit hast, bei der Bewohner*innen-Wahl mitzuwirken. Wir suchen deshalb nach zwei bzw. drei Menschen, die sich in unseren vier Wänden wohl fühlen. Bei uns wird es - wie du schon merkst - nie langweilig und wir freuen uns, dich bei einem entspannten Plausch kennenzulernen. Schreib uns also gerne ein paar Zeilen über dich, komm dann vorbei (wir wünschen uns, dich persönlich kennenzulernen) und lerne uns sowie dein vielleicht zukünftiges Zimmer kennen. Wir freuen uns auf dich! Bis bald, deine AB61."
1009558,23.2500,70,302,80876,München Laim,Landsbergerstr.,16,"Sehr schönes Zimmer in 3er WG. Neu renovierter Altbau mit hohen Wänden und Fischgrätenparkett. Bad mit Badewanne und seperater Dusche. U4/5 Westendstraße, sowie Tram 18/19- Nachttram ganz inder Nähe. Zur S-Bahn ist es auch nicht weit. Parken ist für Anwohner im eigenen Hof gar kein Problem.Eine Bäckerei ist auch im Haus!"
6000301,18.7500,0,225,57074,Siegen Zentral/ am Häusling,Calvinstr.,12,"Liebe Suchende,eigentlich wollte ich nur übergangsweise für einen Monat in dieser WG bleiben, daraus wurde ein halbes Jahr... Da es nun für mich dennoch an der Zeit ist zu gehen, wird mein schmuckes Zimmer wieder frei.Die Wohnung befindet sich im Dachgeschoss, so dass überall gemütliche Schrägen und (weiß gestrichene) Balken sind. Alle Wände in der Wohnung sind weiß gestrichen - bis auf eine knallgrüne Küchenwand. Von deinem neuen Zimmer und vom Klo aus, hat man einen super Blick auf das Siegener Krönchen. Nun mal detaillierter zum Zimmer:- Das Zimmer hat 12 qm und ist gefühlt ziemlich quadratisch mit 2 Schrägen.- Das Dachfenster geht Richtung Oberstadt und macht das Zimmer hell.- Im Zimmer liegt Laminat, die Wände sind weiß gestrichen und ein Balken ist im Zimmer, der optisch (wie ich finde) super den Schlaf- und Arbeitsbereich trennt.- Direkt hinter der Zimmertür ist eine Niesche, in der bunte Regalbretter eingebaut sind, so dass Uni-Unterlagen hervorragend verstaut werden können.- Außerdem bleibt ein weißer IKEA-Kleiderschrank in dem Zimmer. Es müsste sich um das Vorgängermodell von diesem hier handeln: http://www.ikea.com/de/de/catalog/products/00250169/(Wenn der Schrank nicht gewünscht ist, kann er einfach auf den Speicher.) - Ggf. kann auch das weiße Bett + Lattenrost übernommen werden.Ansonsten ist die Küche der WG-Gemeinschaftsraum und lädt zu Spiele-, Koch- und Bierabenden ein. Hier ist eigentlich alles vorhanden, nur eine der vier Herdplatten funktioniert nicht. Da gewöhnt man sich aber schnell dran. )Die WG-Waschmaschine steht im Keller, die Wäsche kann auf dem Speicher getrocknet werden, der über die Wohnng erreichbar ist.Die Wohnung befindet sich in einer super Siegen-Lage,denn:- man ist zu Fuß schnell in der Oberstadt (keine 10 Minuten zum Schellack),- man ist innerhalb von wenigen Minuten zu Fuß im Wald (Häusling) und da gibt es eine super Laufstrecke,- man istschnell am Bahnhof (etwas mehr als 10 Minuten zu Fuß) und kommt von da dann mit den Bussen problemlos zur Uni.Außerdem:- ist ein LIDL zu Fuß in 2 Minuten zu erreichen, - ebenso ein Bäcker, der auch sonntags auf hat- und zum Kulturzentrum LYZ läuft man nur 5 Minuten.- Ach ja, und ein Dönerladen ist direkt um die Ecke. :)Das WG-Leben zu beschreiben, ist gerade etwas schwierig, da 2 von 3 ausziehen. Das hat allerdings überhaupt nichts mit unserem Mitbewohner zu tun, nur mit veränderten Lebenssituationen... Tatsächlich hatten wir eine tolle Zeit, haben oft zusammen in der Küche die Zeit vergessen, wenn wir nur mal kurz n Café trinken wollten. Wir waren überhaupt keine Zweck-WG, so haben meine Mitbewohnerin und ich z.B. zum 30. Geburtstag für Markus eine Überraschungsparty organisiert. Jetzt seid ihr einfach dran, das WG-Leben hier neu und weiterhin toll zu prägen.Markus ist übrigens Vegetarier und hat uns oft hervorragend bekocht. :)Bei den angegebenen Kosten handelt es sich um die Warmmiete. Ich weiß nur nicht mehr, wie genau sich das zusammensetzt.Und die Kaution ist als Abschlag an den Vormieter zu zahlen, also an mich. :)Am besten meldet ihr euch für einen Besichtigungstermin bei Markus oder Janine, da es ja mehr Sinn macht, wenn ihr die zwei kennenlernt, die hier bleiben. Die angegebenen Nummer gehören also Markus und Janine."
7000285,20.6250,0,660,10825,Berlin Schöneberg,Martin-Luther-Straße,32,"Meine Butze hat aktuell ein ca 30qm großes Zimmer frei, für das ich einen neuen (Mit-) bewohner suche. Es hat eine große Fensterfront, dunkles Parkett und ist optimal geschnitten. Durch den 60er Betonbau ist es auch gut (schall) isoliert und daher ruhig und gemütlich.Aktuell befinden sich in der Wohnung eine Couch, ein Futon, ein Billy-Regal, ein Schreibtisch und ein paar Lampen. Wenn du die Möbel so übernehmen möchtest freue ich mich, ansonsten würde ich sie auch verkaufen. Das Zimmer hat einen kleinen Erker in den exakt ein 1,40-Bett passt. Dadurch lässt sich das Zimmer sogar in Schlaf-und Wohnbereich trennen. Die Wohnung selbst ist sehr gut angebunden: U7 (Eisenacher Str bzw Bayerischer Platz) und U4 (Rathaus Schöneberg) sind nur 5 Gehminuten entfernt. Der Ring ist mitder Station Innsbrucker Platz in gut 10 min zu erreichen. Fast direkt vor der Haustür fahren dich 2 Busse in gut 20 min zum ZOB bzw zum Hauptbahnhof. Einkaufsmöglichkeiten in direkter Umgebung: Nahkauf, Penny, Rewe, DM, Bio CompanyIch suche einen Mitbewohner der offen, direkt und gelegentlich für ein Feierabendbier zu haben ist, aber mindestens genauso gerne auch ohne mich zurecht kommt. Ich bin selbst viel unterwegs, da ich Biologie studiere, nebenbei in Potsdam arbeite und eine Fernbeziehung nach Hamburg habe. Die Untermiete ist eine Pauschale inkl. GEZ, Internet, Strom und Wasser. Wenn du ein geräumiges Zimmer in optimaler Lage mit einer entspannten Mitbewohnerin suchst, kannst du dich gerne telefonisch, per WhatsApp oder über den Messenger hier melden. Ich freu mich! =)"
8000596,26.6667,50,350,70327,Stuttgart Untertürkheim,Schnaiter Straße,15,Diese 3-Zimmer Wohnung ist frisch renoviert und wird neu gegründet. Demnach stehen 3Zimmer frei. Zimmer können möbliert oder unmöbliert gemietet werden. Nichtraucher-WG
2001438,18.7500,50,325,50670,Köln Neustadt-Nord,Aquinostrasse,20,"Hallo Leute....Ich (Sarah)suche einen/eine netten Mitbewohner zur Zwischenmiete für das Zimmer meines Mitbewohners Markus, da er mal wieder auf Reisen gehen möchte -)Ein Einzug wäre ab sofort möglich und dann halt für ca 2 Monate.Ich bin eine nette, unkomplizierte, 24 jährige, berufstätige Dame, die es in der Wohung gerne sauber hat.Bin Abends immer für ein GläschenWein und einen gemeinsamen Trip in die Welt des Kochens in unserer Wohnküche zu haben.Falls du nicht aus Köln kommen solltest, kann ich dir ohne Probleme zeigen wie die Kölner leben und feiern -)Also....Lust auf 2 entspannte, lustige Monate?Dann meldet euch...Anbei ein Pic, damit ihr wisst mit wem ihr es tun habt *lol*"
1009562,9.0000,10,125,30167,Hannover Calenberger Neustadt,Wilhelmshavener Str.,15,"Hallo,wenn du ein Student im ersten oder zweiten Semester bist und eine neue Bleibe suchst, bist du hier genau richtig. Wir sind eine nette 4er WGdie zum neuen Semester noch einen neuen Mitbewohner sucht, der lust auf Sport und gemeinschaftliches Zusammenleben hat. Also meld dich einfach.MfG SvenTel.: ----/-------"
2001443,18.3529,0,312,30167,Hannover Calenberger Neustadt,königsworther straße,17,"im zimmer ist ein gemütliches schlafpodest eingebaut.kann auch entfernt werden.die wohnung bietet noch ein gemütliches,helles wohnzimmer.alles in allem knapp 320oi´s und n echt chilligen mitbewohner.zum 1.4.2010...oder auch n bisschen später.haltestelle glocksee,gegenüber vom cafe safran...meldet euch"
7000287,17.8947,110,230,45127,Essen Innenstadt,Gänsemarkt,19,"Die Wohnung inkl. aller Zimmer wird derzeit kernsaniert, d.h. gestrichen und gründlich gereinigt, somit kann sofort eingezogen werden. Noch ein Zimmer wartet auf seinen Bewohner!Zimmer 4 19,07qm2340 Euro warmSternekoch kann man in unserer kleinen Küche wahrscheinlich nicht werden zum aktuellen Zeitpunkt, aber auch diese wollen wir zeitnah verschönern, das gleiche gilt für den Flur und unsere geplante Wohnecke. Ansonsten ist alles vorhanden was man braucht:- W-Lan- 2 Badezimmer mit Dusche und Toilette-Trockner und Waschmaschine-SpülmaschineDie WG liegt mitten im Herzen von Essen direkt am Einkaufscenter Limbecker Platz und dem Uni-Campus.Von dort aus sind der Hauptbahnhof Essen sowie umliegende Gegenden ruckzuck zuerreichen, die Ubahn-Station liegt praktisch direkt vor der Haustür.Wir wollen absolut keine Zweck-WG und suchen einen aufgeschlossenen, unternehmensfreudigen Menschen, der Bock darauf hat, die aktuell noch komplett leere Bude gemeinsam mit Leben zu füllen und ein schönes Zuhause für alle draus zu machen.Wir, das sind Antonia und Maike (Azubis) sowie Viola, Max, Tim, Vishal (Studenten), haben Bock auf gemeinsame Filmeabende, Ausflüge, Grillabende im Sommer , gemeinsames Kochen, Quatschen, Chillen und Partyabende. Wir freuen uns drauf, dich kennenzulernen.Am besten meldest du dich per Whatsapp bei Maike ----/-------) und erzählst schonmal ein bisschen über dich. Wir melden uns dann zeitnah bei dir zurück und laden dich gerne ein.Bis dahin! :)"
8000202,46.8667,0,703,60487,Frankfurt am Main Bockenheim,Leipziger Straße,15,"Herzlich Wilkommen! Dein neues Zimmer hat wunderschön hohe Decken, die einem im Alltag die Freiheit durchzuatmen geben. Durch den Flur direkt zu erreichen liegt dein neues Zimmer unweit vom gemeinschaftlichen großzügigen Wohnzimmer, von wo aus der Balkon mit Blick auf die Leipziger Straße und auf die Frankfurter Skyline &lt3 zum Verweilen einlädt. Doch dein Zimmer verfügt über einen EIGENEN BALKON, der zum Hinterhof hinaus führt und von dem man die morgendliche Ruhe ganz für sich genießen kann. Das Zimmer wird teilmöbliert mit einer Abstandszahlung übergeben und in der Miete sind Kosten für Internet und die Rundfunkgebühr bereits enthalten.Die Wohnung liegt im Herzen von Bockenheim einen Steinwurf entfernt von der geschäftigen und verkehrsberuhigten Leipziger Straße, die keine Wünsche offen lässt, was Cafés und kulinarische Schmanckerl angeht.Am Puls der Stadt mitBlick auf die Frankfurter Skyline ist man mit der U-Bahn in 5 Minuten an der Hauptwache und somit der Frankfurter Innenstadt. Falls es mal etwas weiter weg gehen soll, ist der Westbahnhof mit RE und S-Bahn Anschluss 7 Fußminuten und 3 Rennminuten entfernt. Einkaufsgelegenheiten für Feinschmecker, Belesene oder den besonderen Style erreicht man mit einem Gang vor die Tür. Du möchtest den Großstadttrubel einmal Großstadttrubel sein lassen? Dann bist fix zu Fuß oder mit dem Rad entweder im Palmengarten, Grüneburgpark oder an der beschaulichen Nidda, wo das satte Grün Stress und Sorgen vergessen lässt.Wir sind Claudia und Leroy. Jung, frisch und dynamisch. In der Zeit des Home Office genießen wir sonnige Mittagessen auf dem Balkon und würden uns freuen dich bei Gelegenheit kennenzulernen. Die Lage ist unschlagbar!"
